sample,libraryname,otu,Kingdom,Phylum,Class,Order,Family,Genus,numseqs,pctseqs,prefix,num,donor_id,new_id
FC0015,MSK,ASV00760;seqs=55625;samples=162,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,4,2.1009506801827828e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00783;seqs=51992;samples=762,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalicatena,7,3.67666369031987e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00823;seqs=49143;samples=443,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,72,0.003781711224329009,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00824;seqs=49101;samples=300,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,406,0.021324649403855245,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00826;seqs=48838;samples=490,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae Sedis XIII,Aminipila,7,3.67666369031987e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00832;seqs=48508;samples=355,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,148,0.007773517516676296,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00844;seqs=46800;samples=322,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,24,0.0012605704081096697,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00845;seqs=46639;samples=322,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,722,0.03792215977729923,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00870;seqs=43930;samples=280,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,79,0.004149377593360996,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00872;seqs=43851;samples=295,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,48,0.0025211408162193394,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00908;seqs=40880;samples=72,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,167,0.008771469089763118,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV00912;seqs=40693;samples=663,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,61,0.0032039497872787437,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01006;seqs=34779;samples=204,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,125,0.006565470875571196,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01048;seqs=32229;samples=298,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,7,3.67666369031987e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01081;seqs=30289;samples=116,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,6,3.151426020274174e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01090;seqs=29909;samples=249,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,12,6.302852040548348e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01107;seqs=29038;samples=119,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoclostridium,7,3.67666369031987e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01123;seqs=28400;samples=191,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,20,0.0010504753400913914,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01135;seqs=27854;samples=208,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,20,0.0010504753400913914,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01149;seqs=27180;samples=76,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus2,42,0.002205998214191922,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01231;seqs=24205;samples=206,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,5,2.6261883502284785e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01264;seqs=23092;samples=503,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,21,0.001102999107095961,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01293;seqs=21856;samples=601,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longicatena,3,1.575713010137087e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01330;seqs=20818;samples=323,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,81,0.004254425127370135,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01421;seqs=18595;samples=234,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,35,0.0018383318451599348,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01629;seqs=14714;samples=300,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fournierella,14,7.35332738063974e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV01903;seqs=10939;samples=190,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,19,9.979515730868219e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV02199;seqs=8026;samples=108,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,5,2.6261883502284785e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV02209;seqs=7975;samples=148,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,13,6.828089710594044e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV02677;seqs=5071;samples=23,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,5,2.6261883502284785e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV02808;seqs=4539;samples=87,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum,11,5.777614370502652e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV03431;seqs=2831;samples=29,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,46,0.0024160932822102003,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV03764;seqs=2321;samples=66,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium XlVa,15,7.878565050685435e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV04158;seqs=1863;samples=395,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium IV,7,3.67666369031987e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV04243;seqs=1767;samples=17,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,32,0.0016807605441462262,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV04441;seqs=1582;samples=18,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,13,6.828089710594044e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV04509;seqs=1542;samples=14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,178,0.009349230526813383,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV04587;seqs=1472;samples=21,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,32,0.0016807605441462262,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV05247;seqs=1088;samples=9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,3,1.575713010137087e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV05473;seqs=979;samples=164,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,5,2.6261883502284785e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV05990;seqs=793;samples=3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,96,0.005042281632438679,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV07056;seqs=540;samples=22,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Extibacter,5,2.6261883502284785e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV09638;seqs=257;samples=2,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,188,0.009874468196859078,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV09741;seqs=252;samples=36,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,7,3.67666369031987e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV11241;seqs=180;samples=11,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium IV,25,0.0013130941751142392,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV12429;seqs=140;samples=1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,140,0.007353327380639739,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV13947;seqs=107;samples=2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,55,0.002888807185251326,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV15287;seqs=84;samples=8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,12,6.302852040548348e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV16114;seqs=74;samples=2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,36,0.0018908556121645045,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV16237;seqs=73;samples=53,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus2,1,5.252376700456957e-5,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV16700;seqs=68;samples=16,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,7,3.67666369031987e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV17264;seqs=62;samples=2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella,48,0.0025211408162193394,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV23423;seqs=24;samples=6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium IV,5,2.6261883502284785e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV23712;seqs=23;samples=16,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,1,5.252376700456957e-5,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV24770;seqs=19;samples=3,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,5,2.6261883502284785e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV30016;seqs=8;samples=1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,8,4.2019013603655656e-4,MSK,15,FC0015,FC0014+15
FC0015,MSK,ASV34891;seqs=3;samples=1,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Dendrosporobacter,3,1.575713010137087e-4,MSK,15,FC0015,FC0014+15
FC0016,MSK,ASV00004;seqs=17606750;samples=6861,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,853,0.013158706651857336,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00007;seqs=14892934;samples=6219,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,10,1.5426385289398989e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00008;seqs=14449796;samples=6301,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,218,0.0033629519930889794,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00010;seqs=8680783;samples=5226,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,286,0.00441194619276811,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00012;seqs=7194524;samples=1616,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,3,4.6279155868196966e-5,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00021;seqs=4118105;samples=2103,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis,27,4.165124028137727e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00030;seqs=2936350;samples=3263,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,1040,0.016043440700974947,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00031;seqs=2665438;samples=3624,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,990,0.015272121436504998,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00035;seqs=2292078;samples=1440,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,14,2.1596939405158584e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00038;seqs=2116275;samples=1754,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,215,0.0033166728372207824,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00039;seqs=2114621;samples=1266,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,985,0.015194989510058004,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00040;seqs=2106172;samples=2949,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto,538,0.008299395285696655,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00041;seqs=2061954;samples=2003,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,1,1.542638528939899e-5,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00042;seqs=1991223;samples=2333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,826,0.012742194249043564,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00045;seqs=1969111;samples=1752,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,150,0.0023139577934098484,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00046;seqs=1941607;samples=1390,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,82,0.001264963593730717,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00047;seqs=1940829;samples=1430,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,7713,0.11898370973713439,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00048;seqs=1937104;samples=2613,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,422,0.006509934592126373,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00049;seqs=1913653;samples=1371,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,4214,0.06500678760952734,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00056;seqs=1763330;samples=2231,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,82,0.001264963593730717,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00057;seqs=1761734;samples=1936,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,964,0.014871035418980624,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00060;seqs=1663028;samples=3358,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea,2,3.085277057879798e-5,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00064;seqs=1538281;samples=1965,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,446,0.006880167839071949,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00071;seqs=1409865;samples=1466,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,2335,0.03602060965074664,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00073;seqs=1307642;samples=1985,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,93,0.0014346538319141059,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00078;seqs=1164933;samples=2190,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,336,0.00518326545723806,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00079;seqs=1161736;samples=2514,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,14,2.1596939405158584e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00080;seqs=1160810;samples=846,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,1896,0.029248426508700482,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00082;seqs=1105054;samples=1553,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,473,0.007296680241885721,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00084;seqs=1093197;samples=1498,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,171,0.002637911884487227,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00086;seqs=1053914;samples=1767,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto,204,0.0031469825990373935,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00087;seqs=1020965;samples=2545,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,19,2.931013204985808e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00088;seqs=1011678;samples=2697,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,136,0.0020979883993582625,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00091;seqs=966910;samples=995,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longicatena,20,3.0852770578797977e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00096;seqs=887397;samples=1456,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,183,0.0028230285079600148,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00097;seqs=881303;samples=1600,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,97,0.0014963593730717018,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00099;seqs=829349;samples=1229,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,2525,0.03895162285573244,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00100;seqs=823634;samples=1467,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,405,0.00624768604220659,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00106;seqs=799948;samples=1503,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,144,0.0022213994816734544,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00110;seqs=756400;samples=1152,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,279,0.004303961495742317,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00111;seqs=743548;samples=1841,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,35,5.399234851289645e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00114;seqs=701644;samples=1390,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,20,3.0852770578797977e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00115;seqs=693059;samples=2048,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruthenibacterium,60,9.255831173639393e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00116;seqs=679668;samples=983,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,153,0.002360236949278045,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00119;seqs=652515;samples=1879,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,44,6.787609527335555e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00121;seqs=650134;samples=1200,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,120,0.0018511662347278786,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00125;seqs=635211;samples=1217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,435,0.00671047760088856,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00127;seqs=616443;samples=1101,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,1582,0.0244045415278292,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00129;seqs=613095;samples=1675,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,71,0.0010952733555473282,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00131;seqs=607526;samples=3673,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,78,0.001203258052573121,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00137;seqs=565796;samples=1547,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,14,2.1596939405158584e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00138;seqs=559800;samples=2876,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,355,0.005476366777736641,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00144;seqs=532090;samples=861,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,181,0.002792175737381217,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00151;seqs=503461;samples=1508,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,246,0.003794890781192151,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00156;seqs=493314;samples=1182,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto,215,0.0033166728372207824,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00173;seqs=445982;samples=1895,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Massiliimalia,26,4.010860175243737e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00176;seqs=436714;samples=649,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ercella,17,2.622485499197828e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00179;seqs=435023;samples=858,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,204,0.0031469825990373935,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00180;seqs=425559;samples=1318,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,166,0.0025607799580402322,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00182;seqs=415493;samples=1055,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,288,0.004442798963346909,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00183;seqs=414749;samples=3025,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,117,0.0018048870788596816,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00185;seqs=401121;samples=2922,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,129,0.0019900037023324693,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00190;seqs=390343;samples=1373,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,92,0.001419227446624707,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00193;seqs=378691;samples=1089,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,244,0.003764038010613353,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00195;seqs=375217;samples=1203,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,33,5.090707145501666e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00196;seqs=372811;samples=1208,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,63,9.718622732321362e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00204;seqs=348846;samples=641,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,8,1.234110823151919e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00212;seqs=333921;samples=948,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,787,0.012140565222757003,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00214;seqs=325829;samples=1426,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,16,2.468221646303838e-4,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00215;seqs=321559;samples=233,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,1928,0.029742070837961248,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00216;seqs=321493;samples=2775,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Lawsonibacter,88,0.001357521905467111,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00217;seqs=319282;samples=1211,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Monoglobus,124,0.0019128717758854746,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00221;seqs=315675;samples=2580,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,270,0.004165124028137727,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00245;seqs=276530;samples=2468,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella,132,0.0020362828582006663,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00247;seqs=273156;samples=1262,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,115,0.0017740343082808835,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00250;seqs=268136;samples=897,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,86,0.001326669134888313,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00253;seqs=264359;samples=2564,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,99,0.0015272121436504997,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00255;seqs=263040;samples=973,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,215,0.0033166728372207824,MSK,16,FC0016,FC0016
FC0016,MSK,ASV00256;seqs=262245;samples=3356,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,48,7.404664938911515e-4,MSK,16,FC0016,FC0016
